Time,Spindle_Override,Feed_Override,Offset_X,Offset_Y,Offset_Z,G54_X,G54_Y,G54_Z,Status,TimeInSeconds,NC_Line,Time_pdata,Spindle_Override_pdata,Feed_Override_pdata,Offset_X_pdata,Offset_Y_pdata,Offset_Z_pdata,G54_X_pdata,G54_Y_pdata,G54_Z_pdata,Status_pdata,NC_Line_pdata,CH1,CH2,BendingX,BendingY,Torque,Torque_UCL_3,Torque_UCL_5,BendingX_UCL_3,BendingX_UCL_5,Flute_UCL_3,Flute_UCL_5
2025-10-16 14:13:30.284,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760624010.284000,,2025-10-16 14:13:30.284,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,3.025000,0.000000,1000.000000,0.000000,3.025000,7.279757,10.441531,2004.648133,3319.574845,22.670140,37.841541
2025-10-16 14:13:30.387,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760624010.387000,,2025-10-16 14:13:30.387,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,-3.025000,0.000000,1000.000000,-0.000000,3.025000,7.313491,10.550611,1971.641962,3265.236604,22.670140,37.841541
2025-10-16 14:13:30.467,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760624010.467000,,2025-10-16 14:13:30.467,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,3.025000,0.000000,-1000.000000,1000.000000,3.025000,7.700870,11.123671,1984.313483,3307.189139,22.670140,37.841541
2025-10-16 14:13:30.549,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760624010.549000,,2025-10-16 14:13:30.549,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,0.000000,3.025000,-0.000000,1000.000000,3.025000,7.641457,11.015663,1991.203909,3338.281025,22.670140,37.841541
2025-10-16 14:13:30.627,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760624010.627000,,2025-10-16 14:13:30.627,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,-3.025000,-0.000000,1000.000000,0.000000,3.025000,7.584280,10.911896,1962.163413,3289.319974,22.670140,37.841541
2025-10-16 14:13:30.707,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760624010.707000,,2025-10-16 14:13:30.707,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,0.000000,3.025000,1000.000000,1000.000000,3.025000,7.529204,10.812100,1934.363909,3242.458367,22.670140,37.841541
2025-10-16 14:13:30.788,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760624010.788000,,2025-10-16 14:13:30.788,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,0.000000,-0.000000,-0.000000,-0.000000,0.000000,7.476104,10.716028,1907.719272,3197.550139,22.670140,37.841541
2025-10-16 14:13:30.882,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760624010.882000,,2025-10-16 14:13:30.882,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,-0.000000,-0.000000,-0.000000,-1000.000000,3.025000,7.424863,10.623456,1882.151530,3154.463077,22.670140,37.841541
2025-10-16 14:13:30.980,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760624010.980000,,2025-10-16 14:13:30.980,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,3.025000,0.000000,0.000000,0.000000,3.025000,7.375378,10.534176,1857.589896,3113.077177,22.670140,37.841541
2025-10-16 14:13:31.075,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760624011.075000,,2025-10-16 14:13:31.075,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,-0.000000,0.000000,-0.000000,1000.000000,0.000000,7.327549,10.447998,1833.969938,3073.283230,22.670140,37.841541
2025-10-16 14:13:31.178,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760624011.178000,,2025-10-16 14:13:31.178,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,-3.025000,-3.025000,-0.000000,-0.000000,3.025000,7.281287,10.364746,1811.232864,3034.981603,22.670140,37.841541
2025-10-16 14:13:31.275,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760624011.275000,,2025-10-16 14:13:31.275,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,3.025000,-0.000000,-0.000000,0.000000,3.025000,7.236508,10.284259,1820.880136,3066.546258,22.670140,37.841541
2025-10-16 14:13:31.377,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760624011.377000,,2025-10-16 14:13:31.377,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,0.000000,6.050000,-1000.000000,-0.000000,6.050000,7.281426,10.400438,1884.065280,3155.612675,22.670140,37.841541
2025-10-16 14:13:31.473,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760624011.473000,,2025-10-16 14:13:31.473,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,-0.000000,3.025000,-1000.000000,0.000000,3.025000,7.240236,10.325394,1862.314547,3119.009094,22.670140,37.841541
2025-10-16 14:13:31.580,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760624011.580000,,2025-10-16 14:13:31.580,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,3.025000,0.000000,0.000000,-1000.000000,3.025000,7.200231,10.252607,1869.618345,3145.660205,22.670140,37.841541
2025-10-16 14:13:31.684,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760624011.684000,,2025-10-16 14:13:31.684,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,-0.000000,0.000000,-0.000000,-0.000000,0.000000,7.161354,10.181967,1926.504225,3225.333129,22.670140,37.841541
2025-10-16 14:13:31.791,100%,0%,0.000000,0.000000,3.770000,30.995000,-23.032000,0.000000,Start,1760624011.791000,,2025-10-16 14:13:31.791,100%,0%,0.000000,0.000000,37.700000,30.995000,-23.032000,0.000000,Start,,-0.000000,0.000000,-0.000000,-0.000000,0.000000,7.427819,10.577571,1905.697325,3190.346606,22.670140,37.841541
